Run;ReleaseDate;LoadDate;spots;bases;spots_with_mates;avgLength;size_MB;AssemblyName;download_path;Experiment;LibraryName;LibraryStrategy;LibrarySelection;LibrarySource;LibraryLayout;InsertSize;InsertDev;Platform;Model;SRAStudy;BioProject;Study_Pubmed_id;ProjectID;Sample;BioSample;SampleType;TaxID;ScientificName;SampleName;g1k_pop_code;source;g1k_analysis_group;Subject_ID;Sex;Disease;Tumor;Affection_Status;Analyte_Type;Histological_Type;Body_Site;CenterName;Submission;dbgap_study_accession;Consent;RunHash;ReadHash
SRR27026859;2/12/2023 7:30;2/12/2023 7:25;1253;669183;1253;534;0;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR027/27026/SRR27026859/SRR27026859.lite.1;SRX22718577;ftWT3bis_4_1;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS19709394;SAMN38016434;simple;1561972;seawater metagenome;112_093_211206_999_2958_451_01_3112;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1761617;;public;384097DC8CB95AB9A891B7FF2B788E97;30CA8B7714EF50A92E00A016D438276E
SRR27026858;2/12/2023 7:30;2/12/2023 7:25;1033;551674;1033;534;0;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR027/27026/SRR27026858/SRR27026858.lite.1;SRX22718578;ftWT3bis_4_2;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS19709396;SAMN38016435;simple;1561972;seawater metagenome;112_093_211206_999_2958_451_02_3112;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1761617;;public;9A7C262B7B6DDB6C6A8EF2C4FFBBAFA8;7A17CA3E965BF365D54A88D548A27AA0
SRR27026857;2/12/2023 7:30;2/12/2023 7:25;767;409691;767;534;0;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR027/27026/SRR27026857/SRR27026857.lite.1;SRX22718579;ftWT3bis_4_3;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS19709397;SAMN38016436;simple;1561972;seawater metagenome;112_093_211206_999_2958_451_03_3112;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1761617;;public;CD05F6BFDB55CE87A9230D1D12AE3FDA;313AA8BA1070E7BB4B2E4700D08CF9A8
SRR27027017;2/12/2023 7:30;2/12/2023 7:25;144;76899;144;534;0;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR027/27027/SRR27027017/SRR27027017.lite.1;SRX22718842;ftGB01_2_1;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS19709660;SAMN38016158;simple;1561972;seawater metagenome;112_093_211206_999_2963_451_01_3112;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1761617;;public;1A47E9E87163EBB43CB8CDE99B09E387;325290A26A59525FA5EBCEF8F837F046
SRR27027016;2/12/2023 7:30;2/12/2023 7:25;132;70345;132;532;0;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR027/27027/SRR27027016/SRR27027016.lite.1;SRX22718843;ftGB01_2_2;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS19709661;SAMN38016159;simple;1561972;seawater metagenome;112_093_211206_999_2963_451_02_3112;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1761617;;public;0DB5FA99203BB054D9882C2A1E9782C8;5D5C0EF811564CA4280D2A8178C1AF69
SRR27027015;2/12/2023 7:30;2/12/2023 7:25;407;217325;407;533;0;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR027/27027/SRR27027015/SRR27027015.lite.1;SRX22718844;ftGB01_2_3;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS19709662;SAMN38016160;simple;1561972;seawater metagenome;112_093_211206_999_2963_451_03_3112;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1761617;;public;BAB0C892DD549993D44CC38BB5195599;10E85CB920F8581A209E58622537D1E5
SRR27026843;2/12/2023 7:30;2/12/2023 7:25;1;534;1;534;0;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-run-936/SRR027/27026/SRR27026843/SRR27026843.1;SRX22718593;neg_DNA_1_1;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS19709411;SAMN38016449;simple;256318;metagenome;112_093_211206_999_2967_451_01_3112;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1761617;;public;8C3BCEC383CC5941394A86BFD10AEFA9;50B83B6E15ED1AF7353F1082054CD879
SRR27026842;2/12/2023 7:30;2/12/2023 7:25;2;1068;2;534;0;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-run-936/SRR027/27026/SRR27026842/SRR27026842.1;SRX22718594;neg_DNA_1_2;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS19709412;SAMN38016450;simple;256318;metagenome;112_093_211206_999_2967_451_02_3112;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1761617;;public;C7A512948BDF34B9D60C92D2082C805E;1F6E79DF51FF0A5BA93A222E81961270
SRR27026979;2/12/2023 7:30;2/12/2023 7:25;2116;1125598;2116;531;0;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR027/27026/SRR27026979/SRR27026979.lite.1;SRX22718880;ftWBB06a_3_1;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS19709697;SAMN38016326;simple;1561972;seawater metagenome;112_093_211207_999_2878_451_01_3112;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1761617;;public;D021C3EBD8343679A00FB0DC947684F5;F863F5765CB662207F7EC450466E18C2
SRR27026978;2/12/2023 7:30;2/12/2023 7:25;6353;3379717;6353;531;1;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR027/27026/SRR27026978/SRR27026978.lite.1;SRX22718881;ftWBB06a_3_2;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS19709699;SAMN38016327;simple;1561972;seawater metagenome;112_093_211207_999_2878_451_02_3112;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1761617;;public;996888F13160DB30571E3CF191AA83B1;D1FFAE5D677CA5D3B4F6B98F35ACAEE1
SRR27026977;2/12/2023 7:30;2/12/2023 7:25;1164;619238;1164;531;0;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR027/27026/SRR27026977/SRR27026977.lite.1;SRX22718882;ftWBB06a_3_3;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS19709701;SAMN38016328;simple;1561972;seawater metagenome;112_093_211207_999_2878_451_03_3112;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1761617;;public;3BC182A2B76D14F7E0DAD1CD5B4D15EC;FD673BC696A3430E9534A4763D59F5CA
SRR27026888;2/12/2023 7:30;2/12/2023 7:25;879;469374;879;533;0;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR027/27026/SRR27026888/SRR27026888.lite.1;SRX22718972;ftTrack3_2_1;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS19709790;SAMN38016188;simple;1561972;seawater metagenome;112_093_211207_999_2882_451_01_3112;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1761617;;public;4A3A5F67073BA2B9749EC82496CB6592;79843AD3987F7C7053773F38803A6C81
SRR27026887;2/12/2023 7:30;2/12/2023 7:25;9644;5149839;9644;533;2;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR027/27026/SRR27026887/SRR27026887.lite.1;SRX22718973;ftTrack3_2_2;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS19709791;SAMN38016189;simple;1561972;seawater metagenome;112_093_211207_999_2882_451_02_3112;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1761617;;public;96FC007A9C67CE76449EDD1B14FED217;FFB14D969EC0BEA5FE27392B2E168E2D
SRR27026886;2/12/2023 7:30;2/12/2023 7:27;167907;89657515;167907;533;38;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR027/27026/SRR27026886/SRR27026886.lite.1;SRX22718974;ftTrack3_2_3;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS19709792;SAMN38016190;simple;1561972;seawater metagenome;112_093_211207_999_2882_451_03_3112;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1761617;;public;C0D925A2FFD95FBBA37474A3EF5429A9;F2980B80D434FA393A10614108DA5FC4
SRR27027131;2/12/2023 7:30;2/12/2023 7:27;60504;32307961;60504;533;14;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR027/27027/SRR27027131/SRR27027131.lite.1;SRX22718730;ftTrack3_5_1;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS19709548;SAMN38016197;simple;1561972;seawater metagenome;112_093_211207_999_2886_451_01_3112;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1761617;;public;713792664F7F8FF91047FFAA7F7CD099;39346AD3A9DFAF8A01FA214C55384DEA
SRR27027129;2/12/2023 7:30;2/12/2023 7:27;496069;264892430;496069;533;118;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR027/27027/SRR27027129/SRR27027129.lite.1;SRX22718732;ftTrack3_5_2;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS19709550;SAMN38016198;simple;1561972;seawater metagenome;112_093_211207_999_2886_451_02_3112;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1761617;;public;9DA85D73C1087102106058ED0591807E;462C20FA74EF0BA9C7916F4806057B2B
SRR27027128;2/12/2023 7:30;2/12/2023 7:27;196802;105085889;196802;533;46;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR027/27027/SRR27027128/SRR27027128.lite.1;SRX22718733;ftTrack3_5_3;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS19709551;SAMN38016199;simple;1561972;seawater metagenome;112_093_211207_999_2886_451_03_3112;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1761617;;public;8979C9CA57CA996DB5CA36673B677EA6;3EF1D1CA14DD93BA3E73DBACA3FE7BE8
SRR27027096;2/12/2023 7:30;2/12/2023 7:26;198717;105707115;198717;531;51;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR027/27027/SRR27027096/SRR27027096.lite.1;SRX22718765;ftWBB03_3_1;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS19709583;SAMN38016296;simple;1561972;seawater metagenome;112_093_211207_999_2889_451_01_3112;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1761617;;public;335DB9D037E8E5E0273B0E484920EB66;7420C24024E0B5E131BF3AD55133102F
SRR27027095;2/12/2023 7:30;2/12/2023 7:26;141401;75223116;141401;531;36;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR027/27027/SRR27027095/SRR27027095.lite.1;SRX22718766;ftWBB03_3_2;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS19709584;SAMN38016297;simple;1561972;seawater metagenome;112_093_211207_999_2889_451_02_3112;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1761617;;public;39F9564DE00CDA82A92716E3EE6AFF31;5AED951BD6FC4607898B05B11A8B0DCF
SRR27027094;2/12/2023 7:30;2/12/2023 7:28;202840;107907416;202840;531;51;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR027/27027/SRR27027094/SRR27027094.lite.1;SRX22718767;ftWBB03_3_3;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS19709587;SAMN38016298;simple;1561972;seawater metagenome;112_093_211207_999_2889_451_03_3112;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1761617;;public;70B960AA4FDF7900BFD2432FCD810716;5C6CEAE3056C815AD3541644D1D8EDEC
SRR27027089;2/12/2023 7:30;2/12/2023 7:27;99515;52941388;99515;531;18;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR027/27027/SRR27027089/SRR27027089.lite.1;SRX22718772;ftWBB03_5_1;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS19709590;SAMN38016302;simple;1561972;seawater metagenome;112_093_211207_999_2891_451_01_3112;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1761617;;public;909E748EE30327715EB85E0E3A97C06E;BFDE4BCFA397C5462D6117C73D8C511D
SRR27026789;2/12/2023 7:30;2/12/2023 7:25;279;148418;279;531;0;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR027/27026/SRR27026789/SRR27026789.lite.1;SRX22718648;ftWBB03_5_2;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS19709466;SAMN38016303;simple;1561972;seawater metagenome;112_093_211207_999_2891_451_02_3112;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1761617;;public;6B42C390208C7A623BC4EB11D185A34C;7E358B29F42E3CB64F25A37560584A49
SRR27026788;2/12/2023 7:30;2/12/2023 7:26;125369;66696488;125369;532;23;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR027/27026/SRR27026788/SRR27026788.lite.1;SRX22718649;ftWBB03_5_3;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS19709467;SAMN38016304;simple;1561972;seawater metagenome;112_093_211207_999_2891_451_03_3112;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1761617;;public;983D2456F5A42360427B805A17F44DFE;B313BF2DEA87A5320A92A3E60592C60F
SRR27026799;2/12/2023 7:30;2/12/2023 7:26;84500;44952875;84500;531;20;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR027/27026/SRR27026799/SRR27026799.lite.1;SRX22718638;ftTrack5_5_1;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS19709456;SAMN38016227;simple;1561972;seawater metagenome;112_093_211207_999_2896_451_01_3112;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1761617;;public;C5DB550DEAC813D9BBDD2CCD390112D8;DC6FBB0F624FD31F9FD8CA3E3C979FC4
SRR27026797;2/12/2023 7:30;2/12/2023 7:26;160022;85131188;160022;531;37;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR027/27026/SRR27026797/SRR27026797.lite.1;SRX22718640;ftTrack5_5_2;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS19709458;SAMN38016228;simple;1561972;seawater metagenome;112_093_211207_999_2896_451_02_3112;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1761617;;public;F3C4D5C64F91E0C6687F190CE94B4EC8;043797A72CBE19C005C34FC2AC2B5422
SRR27026796;2/12/2023 7:30;2/12/2023 7:26;35558;18916558;35558;531;8;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR027/27026/SRR27026796/SRR27026796.lite.1;SRX22718641;ftTrack5_5_3;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS19709459;SAMN38016229;simple;1561972;seawater metagenome;112_093_211207_999_2896_451_03_3112;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1761617;;public;4422BEC214E66BF62513A4019E764DA4;B017F9F1124B2E1CE15064C295F4E1E8
SRR27027043;2/12/2023 7:30;2/12/2023 7:26;109;57988;109;532;0;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR027/27027/SRR27027043/SRR27027043.lite.1;SRX22718817;neg_inside OWF_3_1;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS19709635;SAMN38016482;simple;256318;metagenome;112_093_211207_999_2899_451_01_3112;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1761617;;public;1F28E7D416E397BF549CC88D336A8F02;667F7277E988E38682001B2A31AA209F
SRR27027042;2/12/2023 7:30;2/12/2023 7:26;2543;1352887;2543;532;0;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR027/27027/SRR27027042/SRR27027042.lite.1;SRX22718818;neg_inside OWF_3_2;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS19709636;SAMN38016483;simple;256318;metagenome;112_093_211207_999_2899_451_02_3112;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1761617;;public;65C6A64D2E186D03CB10C27F2E62B256;492A4F69AA4DD7B334D69BD976F51F24
SRR27027060;2/12/2023 7:30;2/12/2023 7:25;1;532;1;532;0;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-run-936/SRR027/27027/SRR27027060/SRR27027060.1;SRX22718800;neg_filter_3_1;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS19709618;SAMN38016464;simple;256318;metagenome;112_093_211207_999_2905_451_01_3112;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1761617;;public;3D4B2AFDFA33751728038FE2B4736E65;132E5C52F10C06E8A68EDD94F1BC8095
SRR27027059;2/12/2023 7:30;2/12/2023 7:26;6;3192;6;532;0;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-run-936/SRR027/27027/SRR27027059/SRR27027059.1;SRX22718801;neg_filter_3_3;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS19709619;SAMN38016466;simple;256318;metagenome;112_093_211207_999_2905_451_03_3112;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1761617;;public;F28F4C27155DEF33D883468F904B909C;A70A62ACCCD3F557734773872C875C43
SRR27027080;2/12/2023 7:30;2/12/2023 7:26;9128;4856135;9128;532;2;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR027/27027/SRR27027080/SRR27027080.lite.1;SRX22718781;ftWBB07_2_1;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS19709599;SAMN38016353;simple;1561972;seawater metagenome;112_093_211207_999_2907_451_01_3112;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1761617;;public;32A87B864D293E9C6A3BE2A3A698B944;06F1CF2DF84669D5EF825E3895D8B5AD
SRR27027079;2/12/2023 7:30;2/12/2023 7:26;40;21277;40;531;0;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-run-936/SRR027/27027/SRR27027079/SRR27027079.1;SRX22718782;ftWBB07_2_2;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS19709600;SAMN38016354;simple;1561972;seawater metagenome;112_093_211207_999_2907_451_02_3112;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1761617;;public;C417E58DB79619230BB1F333172D01F9;269A471E31B91E4BDDAC7A601BE85EA4
SRR27027078;2/12/2023 7:30;2/12/2023 7:26;266;141512;266;532;0;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR027/27027/SRR27027078/SRR27027078.lite.1;SRX22718783;ftWBB07_2_3;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS19709601;SAMN38016355;simple;1561972;seawater metagenome;112_093_211207_999_2907_451_03_3112;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1761617;;public;426343EAD37091660C890720417CED49;CF70A17D45800E5163C00192A8502E7E
SRR27027074;2/12/2023 7:30;2/12/2023 7:26;10044;5343214;10044;531;2;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR027/27027/SRR27027074/SRR27027074.lite.1;SRX22718787;ftWBB07_5_1;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS19709605;SAMN38016362;simple;1561972;seawater metagenome;112_093_211207_999_2910_451_01_3112;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1761617;;public;F6CF4D93ACF2EA8DCD5D6F0041961445;00396D26E9C36CBE9990A9FDE51E9782
SRR27027073;2/12/2023 7:30;2/12/2023 7:26;8170;4346401;8170;531;1;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR027/27027/SRR27027073/SRR27027073.lite.1;SRX22718788;ftWBB07_5_2;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS19709606;SAMN38016363;simple;1561972;seawater metagenome;112_093_211207_999_2910_451_02_3112;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1761617;;public;B621280BD08DFACA553C68B191DDAC36;6E9C75343311B76363D4671ED03128F4
SRR27027071;2/12/2023 7:30;2/12/2023 7:26;6919;3680829;6919;531;1;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR027/27027/SRR27027071/SRR27027071.lite.1;SRX22718790;ftWBB07_5_3;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS19709608;SAMN38016364;simple;1561972;seawater metagenome;112_093_211207_999_2910_451_03_3112;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1761617;;public;DC7297FC20DF257F3B23AA514D794DA8;FEB07CA246BCB79B1B56A15A898AA1C5
SRR27026777;2/12/2023 7:30;2/12/2023 7:26;44418;23723629;44418;534;10;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR027/27026/SRR27026777/SRR27026777.lite.1;SRX22718660;ftWBB05b_4_1;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS19709478;SAMN38016314;simple;1561972;seawater metagenome;112_093_211207_999_2927_451_01_3112;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1761617;;public;F35C3F7699D4A676D5921FA62BD0B87D;A34865DD442A874154680249E5E3BB03
SRR27026776;2/12/2023 7:30;2/12/2023 7:26;44131;23572391;44131;534;9;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR027/27026/SRR27026776/SRR27026776.lite.1;SRX22718661;ftWBB05b_4_2;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS19709479;SAMN38016315;simple;1561972;seawater metagenome;112_093_211207_999_2927_451_02_3112;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1761617;;public;48978B2D1E21D1BD3EABBF8E5531E02E;FC0F2871C29518634F35305AC1C9D068
SRR27026775;2/12/2023 7:30;2/12/2023 7:26;78993;42190276;78993;534;17;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR027/27026/SRR27026775/SRR27026775.lite.1;SRX22718662;ftWBB05b_4_3;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS19709481;SAMN38016316;simple;1561972;seawater metagenome;112_093_211207_999_2927_451_03_3112;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1761617;;public;85BF9C8EF019563B7E757999EBD544F6;213A109E1B1FBD2FEE29788BF5320837
